"Trait","Trait.short","N","Nz","Prev","Model","VE_ID","CI_ID","LogL_ID","Pv_ID","FDR_ID","SW_PV_ID","SW_FDR_ID","VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","FDR_COHOUSING.ID_DMP","SW_PV_COHOUSING.ID_DMP","SW_FDR_COHOUSING.ID_DMP","VE_famID","CI_famID","LogL_famID","Pv_famID","FDR_famID","SW_PV_famID","SW_FDR_famID","VE_Residual","CI_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_Sex","SE_Sex","P.Chisq_Sex","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii","s__Alistipes_shahii",3571,382,95.35,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.093004982944285,"0.02-0.16",-9196.02817951631,0.00876036348597691,0.438018174298845,0.000389105058365759,0.0424124513618677,0.0337923833487611,"0-0.08",-9193.68412382987,0.139548655986703,1,0.00817120622568093,0.0980544747081712,0.873202633706954,"0.83-0.91",-9192.59265930281,-0.0107260996943461,0.00327429679500612,0.00105345116981012,0.00400081393224552,0.103501545804502,0.96916574656149,1.13789589484526,0.360569714438593,0.00160043368443593,-0.216750660838855,0.0666407859016406,0.00114385507527562
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_sp_AP11","s__Alistipes_sp_AP11",3571,5017,38.87,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.114526670114708,"0.06-0.17",-11504.7960359155,2.10285435292427e-05,0.00222902561409973,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.885473329885292,"0.84-0.93",-11495.7491377032,-0.0260265771094429,0.00622789182516297,2.92748800603225e-05,-0.788301807596908,0.197792198506825,6.73367427680403e-05,3.07291081549152,0.686935275742395,7.69989141052504e-06,-0.120335670635676,0.126980412916227,0.343296905618591
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_unclassified","s__Alistipes_unclassified",3571,7194,12.34,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0727325187210012,NA,-10265.189677298,0.0183118994073059,0.732475976292236,0.00544747081712062,0.223346303501946,NA,NA,NA,NA,NA,NA,NA,0.927267481278999,NA,-10262.4066462867,0.0220327626023819,0.00436059456249627,4.35614913794379e-07,-0.193969977530269,0.1415608175519,0.170617103606622,-0.214751048060275,0.486207740694467,0.658716596850805,0.11240270021158,0.089919231457097,0.211284675293032
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales","o__Actinomycetales",3571,5695,30.61,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081466396511744,"0.04-0.12",-9828.87463319727,1.15302219394199e-05,0.000818645757698813,0,0,0.918533603488256,"0.89-0.94",-9819.25487847947,0.00654981384177128,0.00384487982970155,0.0884715690206604,-0.500901802115009,0.124897926998071,6.05930417902121e-05,2.07822230594274,0.429573208239327,1.31233365831388e-06,-0.117069916304017,0.0794275384364952,0.140502864800897
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_thermophilus","s__Streptococcus_thermophilus",3571,6034,26.48,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0893164836554038,"0.03-0.14",-9968.35602630077,0.00165022036686512,0.110991425761236,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.910683516344596,"0.87-0.95",-9963.40459588419,0.00858989047013733,0.00402833344013341,0.0329765824691343,-0.4122277181997,0.129636759083193,0.00147342402324809,0.646266756170956,0.447231787521802,0.148447320007704,-0.0488493684778917,0.0826940009489578,0.554705060910095
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_asparagiforme","s__Clostridium_asparagiforme",3571,6797,17.18,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0980983400215094,"0.06-0.14",-9053.99228433369,2.47962443106337e-08,1.93410705622943e-06,0,0,0.90190165997849,"0.88-0.92",-9038.45366640816,0.0091060350053753,0.00309940022694151,0.00330338007372843,-0.696322021095397,0.099945226454908,3.23687167381005e-12,0.126553739940157,0.345139538612301,0.713862105982125,0.0313400823896356,0.0638020194167912,0.623279119209339
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_bolteae","s__Clostridium_bolteae",3571,7407,9.75,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.107493304761176,"0.05-0.17",-8084.38447721131,0.000626002295918164,0.0488281790816168,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.892506695238824,"0.84-0.94",-8078.53596655957,0.00579447058417681,0.00238761426606511,0.0152289885168435,-0.302800006577197,0.0761077320842857,6.9330743612794e-05,-0.200144187840004,0.263832677998688,0.448090243548292,0.0867964435132059,0.0487732058792642,0.0751426337957694
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_hathewayi","s__Clostridium_hathewayi",3571,7585,7.58,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0706955207491204,"0.02-0.12",-7932.2642546973,0.010943305672147,0.525278672263056,0.00583657587548638,0.223346303501946,NA,NA,NA,NA,NA,NA,NA,0.92930447925088,"0.89-0.97",-7929.02700438084,0.000403837707541763,0.00226738114131847,0.858638510180847,-0.210324356457444,0.0736867594346992,0.00431313395258494,0.184971579974648,0.252947699468679,0.464617834256591,-0.00718532464705688,0.0467813787449705,0.877930111500382
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_noname.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus","s__Pseudoflavonifractor_capillosus",3571,4522,44.9,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0730427080297357,"0.04-0.11",-10134.3718107165,8.86124005864997e-05,0.00597033351369442,0,0,0.926957291970264,"0.9-0.95",-10126.6892872184,-0.014276737023336,0.00418354925199374,0.000643487492485609,-0.512583883873905,0.136413153906899,0.000171561787604468,2.0752351450092,0.468205138043091,9.32243845304706e-06,-0.244571506397333,0.0865805594688613,0.0047312281684213
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_hallii","s__Eubacterium_hallii",3571,4277,47.89,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0898278377061617,"0.03-0.14",-10025.1465292903,0.00133096234357056,0.0931673640499392,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.910172162293838,"0.87-0.95",-10019.9969871121,-0.00987996551701521,0.00409323896113412,0.0157902448895831,-0.0316355748084505,0.131690111003487,0.81015396257007,1.73923102940329,0.454377501382517,0.000129334402056421,-0.0544786806113166,0.0840147493364648,0.516699201167452
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ramulus","s__Eubacterium_ramulus",3571,4385,46.57,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0579980705210829,NA,-10126.4906346849,0.0341415436476145,1,0.011284046692607,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.942001929478917,NA,-10124.2468338607,-0.0053053668996562,0.00417801874614602,0.204145758631156,-0.319040509548514,0.136696765920394,0.0195994539850834,0.72839692248119,0.467642126230286,0.119329343101189,0.107968774181121,0.0865029725981226,0.211975754134072
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_rectale","s__Eubacterium_rectale",3571,314,96.17,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0801830931410362,NA,-8488.06440017236,0.00756751830041021,0.401078469921741,0.00155642023346304,0.0778210116731518,NA,NA,NA,NA,NA,NA,NA,0.919816906858964,NA,-8484.497866745,-0.0123361379989013,0.00265583691828338,3.40215719271666e-06,0.167402477555558,0.0858798789982176,0.051264015082802,-0.0366496537765038,0.295554196161724,0.901312774394591,-0.153957665198086,0.0546545914864694,0.00484864539445797
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_siraeum","s__Eubacterium_siraeum",3571,2102,74.39,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0877454717965684,"0.05-0.13",-10775.095970105,1.71888625943194e-06,0.000125478696938532,0,0,0.912254528203432,"0.89-0.94",-10763.6529101997,0.0321220469751857,0.00501488802054266,1.50037762457175e-10,0.0394105690660134,0.162451175410987,0.808315691780221,1.81334209243566,0.559590551178272,0.00119328565644999,-0.299205997579457,0.103458927033174,0.00382765201768163
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hadrus","s__Anaerostipes_hadrus",3571,7421,9.58,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0445869029760479,"0-0.1",-7872.51193138938,0.0998619980708354,1,0.0287937743190661,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.955413097023952,"0.91-1",-7871.1580583738,-0.00756761917892431,0.00221463846390745,0.000632943273892636,-0.0594569456778524,0.0729785660721779,0.415233792429667,-0.0257308512264384,0.248754453588056,0.917614754267536,0.0387699115644359,0.046022851663327,0.399560915800417
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_gnavus","s__Ruminococcus_gnavus",3571,7384,10.03,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0572841359262968,"0-0.12",-8626.1824356374,0.0541766613835046,1,0.0120622568093385,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.942715864073703,"0.9-0.99",-8624.32881186756,0.00253753153553863,0.00274452845268013,0.355185288969837,-0.077960440879624,0.0898297917523967,0.385466360052388,-0.486653597870702,0.307250044803831,0.113216290796433,0.122528999883168,0.0568347223415339,0.0310928184816038
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_obeum","s__Ruminococcus_obeum",3571,2074,74.73,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0628466004974317,"0.01-0.12",-9795.96618369499,0.0189334912779492,0.738406159840019,0.00856031128404669,0.273929961089494,NA,NA,NA,NA,NA,NA,NA,0.937153399502568,"0.9-0.98",-9793.21235969415,-0.00089153065289127,0.00381328475875046,0.815143369433896,-0.444275829654979,0.124442637448003,0.000356810278663117,1.30022457425675,0.426278152011063,0.00228705180385728,-0.157043849247112,0.0788462730446553,0.0463960097152842
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_torques","s__Ruminococcus_torques",3571,3559,56.63,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283853765185872,"0-0.06",-10634.3513289903,0.0924802612315573,1,0.0186770428015564,0.168093385214008,0.971614623481413,"0.95-0.98",-10632.9359982538,-0.0018140003917224,0.00477232298698728,0.703864898254252,-0.758129218887379,0.158871595285647,1.82439911761959e-06,0.911533089091975,0.539074044097211,0.0908513719559033,-0.0638955613320745,0.0997558133437734,0.521834800877917
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Butyrivibrio.s__Butyrivibrio_crossotus","s__Butyrivibrio_crossotus",3571,6712,18.22,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.104636244522104,"0.03-0.17",-10638.8121524954,0.00351922502655074,0.214672726619595,0.000389105058365759,0.0424124513618677,0.0478039047954212,"0-0.1",-10636.7905379238,0.0344271264757595,1,0,0,0.847559850682475,"0.8-0.89",-10634.5538554209,0.0427045097737904,0.00493116384637982,4.71235088191808e-18,0.104989239474397,0.153934750525705,0.495215374309584,0.634842845077957,0.539797770330953,0.239564772054659,-0.101817599519019,0.0997420583821749,0.307344898480391
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_catus","s__Coprococcus_catus",3571,3180,61.25,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.120984159377444,"0.07-0.17",-10035.3758806809,1.0239709008603e-05,0.00112636799094633,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.879015840622556,"0.84-0.92",-10025.6427939732,0.00856073067243063,0.00413299392209192,0.0383294053159436,-0.0584745281551195,0.130818436316303,0.654882306064893,1.70821612691564,0.455108172551401,0.000174432086030243,-0.175228933737808,0.0841216018991117,0.0372472828325404
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_comes","s__Coprococcus_comes",3571,2144,73.88,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397105699841338,"0.01-0.08",-9995.62005731863,0.0192737758707929,0.769631351345021,0.00233463035019455,0.0443579766536965,0.960289430015866,"0.94-0.98",-9992.88180563141,0.00230964599657397,0.00400029162462028,0.563689937254073,0.103621442550641,0.132455157976131,0.434030424479802,1.59542723339084,0.450782716034124,0.000401284172350837,-0.194857462091143,0.0834011608657004,0.0194710346333575
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus","s__Coprococcus_eutactus",3571,7773,5.29,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.194959874373818,"0.14-0.25",-7959.88850260309,1.54172693261541e-12,2.37425947622773e-10,0,0,NA,NA,NA,NA,NA,NA,NA,0.805040125626182,"0.76-0.85",-7934.89122180389,-0.00599788673207776,0.00234260450917932,0.0104566886045786,-0.0881942985376907,0.0713489878677558,0.216422360482896,-0.21038690041893,0.253048897288578,0.405743130302764,-0.0317791490376954,0.0467466786776427,0.496620853470319
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_sp_ART55_1","s__Coprococcus_sp_ART55_1",3571,7057,14.01,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0970241441141852,"0.04-0.16",-10130.6955537929,0.0015659203265716,0.10804850253344,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.902975855885815,"0.86-0.95",-10125.6958584749,0.0098100340974558,0.00422423705513958,0.0202156617465389,-0.144804983737931,0.135392295309334,0.284834703066025,0.500222316882738,0.468046272906221,0.285184393024387,-0.159798609265136,0.0865349197822338,0.0647997267347029
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_formicigenerans","s__Dorea_formicigenerans",3571,3848,53.11,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0811207436981986,"0.03-0.13",-10033.602962426,0.00302729594327511,0.187692348483057,0.00155642023346304,0.0778210116731518,NA,NA,NA,NA,NA,NA,NA,0.918879256301801,"0.88-0.96",-10029.2074905404,-0.00916629891388269,0.00409425012757968,0.0251674739207848,-0.330139072657778,0.132327415661306,0.0126004966006564,1.14437975339362,0.455516831473392,0.0119958403021279,-0.165265624741689,0.0842342840778673,0.0497653047611267
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_longicatena","s__Dorea_longicatena",3571,2056,74.95,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0746019552577259,"0.02-0.13",-10041.5199636731,0.00769407422942078,0.401078469921741,0.00505836575875486,0.212451361867704,NA,NA,NA,NA,NA,NA,NA,0.925398044742274,"0.88-0.97",-10037.9682971195,0.00109369047861964,0.00409705637331208,0.789511176687113,0.103711483656485,0.132874145645915,0.43508240026282,1.23447682079179,0.456601238074533,0.00685884143056704,-0.184833492339449,0.0844417651867721,0.0286050453419972
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_unclassified","s__Dorea_unclassified",3571,5783,29.54,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0375563301224821,"0-0.09",-9796.00917861256,0.175395902190555,1,0.0478599221789883,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.962443669877518,"0.92-1.00",-9795.09107400976,-0.00795675667205573,0.00378793948881747,0.0356804783151455,0.128190422446059,0.125294243470407,0.306253465972042,-1.4948389240335,0.42625930785465,0.00045339882757521,0.0149098597651369,0.0788721688591616,0.850062808346471
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA","s__Lachnospiraceae_bacterium_1_1_57FAA",3571,6824,16.85,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0565571883763448,NA,-9234.17299357385,0.0563422306170166,1,0.01284046692607,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.943442811623655,NA,-9232.3520380977,0.00525573071335033,0.00325330654360056,0.106201529704286,-0.278685046075122,0.106523517324345,0.00889188114279924,0.493620665365615,0.364276937069491,0.175395328993411,-0.0481641429541792,0.0673841794033367,0.474751606165602
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA","s__Lachnospiraceae_bacterium_3_1_46FAA",3571,4943,39.77,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.16315782158319,"0.11-0.22",-10352.6151034935,8.181658066605e-09,1.1454321293247e-06,0,0,NA,NA,NA,NA,NA,NA,NA,0.83684217841681,"0.79-0.88",-10335.9993792416,0.0125328193729215,0.00455516094033204,0.00593510959737293,-0.505209157656557,0.141050653523093,0.000341291246128124,1.03948376810482,0.49614810607774,0.0361614105260848,-0.0174016857713283,0.0916742968995387,0.849449578453008
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1","s__Lachnospiraceae_bacterium_3_1_57FAA_CT1",3571,7779,5.22,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0469878181803147,NA,-7175.92621985161,0.0875289677818782,1,0.0264591439688716,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.953012181819685,NA,-7174.46659881148,0.00213723987701921,0.00182335909375893,0.241139146826148,-0.237402821490948,0.0600077662483654,7.61509006586925e-05,0.44226917659764,0.204675874966995,0.0307086981367348,-0.0868900778809607,0.0378663626884348,0.0217531468505967
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA","s__Lachnospiraceae_bacterium_5_1_63FAA",3571,7023,14.43,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.106197254945304,"0.06-0.16",-8523.88653821465,3.11599277427452e-05,0.00314715270201727,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.893802745054696,"0.86-0.93",-8515.21367836912,-0.0214081941031841,0.00269727935218527,2.07199448627307e-15,-0.132479015909397,0.086036947659869,0.123611028029169,0.39634584934646,0.298150739430875,0.183733450286418,0.0849888751376489,0.0551181480058666,0.123088183380209
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA","s__Lachnospiraceae_bacterium_7_1_58FAA",3571,465,94.33,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06879053630631,"0.03-0.11",-8248.67206750352,0.000140523777629721,0.00885299799067242,0,0,0.93120946369369,"0.91-0.95",-8241.42451202048,0.00563546038220756,0.00246539431231427,0.022264488341825,-0.515646901940124,0.0805437063420576,1.53278671147278e-10,0.635156928673963,0.276154476360908,0.0214478850208563,-0.227285102036389,0.0510695963409248,8.56716598414649e-06
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis","s__Roseburia_hominis",3571,1009,87.71,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0595546895613331,"0-0.12",-9591.95834563425,0.0377281686236753,1,0.011284046692607,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.940445310438667,"0.9-0.98",-9589.79972789102,0.0117645566472516,0.00359883481713402,0.00107931944460147,-0.514685895261304,0.117649645829313,1.21580690920784e-05,0.756259763800681,0.40265089785513,0.0603535223608865,-0.0686636844872774,0.0744794707231719,0.356573311905009
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_unclassified","s__Roseburia_unclassified",3571,5101,37.85,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243289291733773,NA,-10803.828846431,0.176345264559661,1,0.0319066147859922,0.220622568093385,0.975671070826623,NA,-10802.914767415,-0.000573637906605679,0.00499981629566331,0.908657710243236,-0.105568268641617,0.166770288441585,0.526723164314324,-1.32732894767736,0.56526273663425,0.0188662716137369,-0.160474419977787,0.104609743473432,0.125022424941644
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_unclassified","s__Oscillibacter_unclassified",3571,24,99.71,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.15411908696506,"0.08-0.22",-6129.56375922968,3.30966803611733e-05,0.00330966803611733,0,0,0.0373465861261427,"0-0.09",-6122.35097259248,0.0939376777295486,1,0.00428015564202335,0.0642023346303502,0.808534326908798,"0.77-0.85",-6120.9481895112,0.00534453960500264,0.00140681282462315,0.000145257061445815,-0.0887495381601198,0.0430043205507615,0.0390428121284503,0.41850794769982,0.152355528062472,0.00601584075379758,-0.0119632164667925,0.0281450962299035,0.670796514052807
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis","s__Anaerotruncus_colihominis",3571,7151,12.87,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.109032667805895,"0.05-0.16",-8446.83194590131,0.000100674669616413,0.00896004559586076,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.890967332194105,"0.85-0.93",-8439.26994060708,-0.0101678764435362,0.00264245880713819,0.000119142167552372,-0.498746904514298,0.0841633899358473,3.10522569060458e-09,1.01878956233446,0.291876947272153,0.000482160405169621,0.0290500852452816,0.053956706935441,0.590303558640236
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_unclassified","s__Anaerotruncus_unclassified",3571,7322,10.78,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00541874526911407,"0-0.04",-8600.77855071937,0.729819876030982,1,0.198054474708171,0.396108949416342,0.994581254730886,"0.98-1.00",-8600.71891217714,0.00124944421462041,0.00268477413336732,0.641658279708396,-0.224881025893746,0.0903869073376445,0.012847012556278,0.535702931101154,0.304787471740767,0.0788108612661236,-0.0325629901898357,0.0564262482629013,0.563879059371471
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_noname.s__Ruminococcaceae_bacterium_D16","s__Ruminococcaceae_bacterium_D16",3571,6551,20.18,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0245278775429879,"0-0.06",-9218.5993275354,0.162156024998727,1,0.0315175097276265,0.220622568093385,0.975472122457012,"0.95-1",-9217.6223254926,0.0187740563336641,0.00320758117366607,4.82708331891071e-09,-0.457993160495693,0.106979497923399,1.85946510854465e-05,0.628790249214414,0.362623033261561,0.0829171488337122,-0.0598813074135119,0.0671081979753111,0.372226865382736
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_callidus","s__Ruminococcus_callidus",3571,5198,36.66,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.115514311932389,"0.06-0.17",-10493.1791245635,4.0040417618561e-05,0.00395533974740477,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.884485688067612,"0.84-0.93",-10484.7443884388,-0.00777660786802447,0.00469348316476207,0.0975407450853052,-0.329592158289447,0.14898390489052,0.026948230197288,0.682661914907815,0.517558149497441,0.187167358264165,-0.223225175549012,0.0956699858738358,0.0196332839799393
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris","s__Ruminococcus_lactaris",3571,3847,53.13,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.107041435852862,"0.05-0.16",-10747.9217137183,0.000118684938088809,0.0104442745518152,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.892958564147138,"0.85-0.94",-10740.5149802814,0.0026381147313594,0.00503101295036156,0.600020876768126,-0.307369657969404,0.160406772975119,0.0553410715074253,1.45822107178536,0.555994631188316,0.00872296249103355,-0.118969567397381,0.102783973920809,0.247079590294302
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum.s__Subdoligranulum_unclassified","s__Subdoligranulum_unclassified",3571,1,99.99,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0926754904669705,"0.05-0.13",-4913.66531857264,8.21413314063239e-07,6.32488251828694e-05,0,0,0.907324509533029,"0.88-0.93",-4901.51183397515,0.00871664377343797,0.000972132113174677,3.06025417299119e-19,-0.148534379875167,0.0314226233624117,2.2787414392033e-06,0.133744801107275,0.108369872457978,0.217146592015712,-0.113073160011683,0.0200344902312769,1.66216516968981e-08
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales","o__Clostridiales",3571,0,100,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0507393767684228,"0.01-0.09",-3422.86331973482,0.0052510769746393,0.265201050889228,0,0,0.949260623231577,"0.93-0.97",-3418.96788242627,0.00526160718143438,0.000636356588596853,1.35846809316079e-16,-0.0979341015323387,0.0209622540634797,2.98388347742949e-06,0.00532203632004364,0.0715443799190216,0.940701734960151,-0.0746370968557913,0.0132343621277364,1.7040165642322e-08
